18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,17,19,9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,16,11,2,9,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,11,2,9,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,11,2,9,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,11,2,9,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,11,2,9,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,11,2,9,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,20,21,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
